Disease	Dimension 1	Dimension 2	Dimension 3	Dimension 4	Dimension 5	Dimension 6	Dimension 7	Dimension 8	Dimension 9	Dimension 10	Dimension 11	Dimension 12	Dimension 13	Dimension 14	Dimension 15	Dimension 16	Dimension 17	Dimension 18	Dimension 19	Dimension 20
Myotonia_Congenita	0.15146871	-1.383045045	-0.195933378	0.020786323	-0.094782549	0.534033343	0.096684009	-0.632818277	-1.102405372	-0.550913436	-0.776963996	0.545985566	-0.41729241	0.23541691	0.122116346	0.413433474	0.166613657	0.357933904	0.047254134	0.013957211
Myotonic_Muscular_Dystrophy	0.515857743	-4.134813109	1.268133386	0.806398282	-0.167152719	1.542430718	0.569645164	-1.675147356	-2.460951951	-0.406024247	-1.052549815	0.975926732	-0.844808583	0.453540457	0.535423119	0.712891073	0.466502616	0.428365822	-0.466827727	0.007647843
Non-Specific_Acquired_Musculoskeletal_Abnormality	0.20258655	1.09765238	0.298460728	-1.295059312	1.062585771	0.118647561	0.53133853	0.914769611	-0.560180782	-0.10629602	1.246199615	1.439306555	0.759117096	1.08708729	-1.688253712	0.315977071	-0.847005165	0.572557143	-0.11091871	0.004682533
Non-Specific_Congenital_Musculoskeletal_Anomaly	1.380866191	1.396518381	0.347598476	-1.132661268	0.624086725	-0.721103446	0.864843611	-0.08690214	-1.329673762	0.630889783	0.652938377	1.163457286	-0.514607965	1.160407343	-1.347919108	0.83562263	-2.35786961	0.265210821	-0.034627437	0.001319007
Non-Specific_Joint_Disorder	0.154392179	0.695133588	-0.02417048	-0.777291478	0.814981805	0.146542874	0.053808308	1.188712632	0.091922989	-0.162931962	1.183767705	1.649606407	0.657611115	1.740455665	-1.005174282	0.352625682	-0.24458631	0.44959264	-0.158624729	0.006429171
Non-Specific_Osteopathy	0.238815052	1.368571377	-1.31055082	-0.231840516	0.319233218	-0.501709613	-0.22258362	1.229610232	0.883840469	0.243605891	0.524474876	1.43231622	0.161762538	-0.205730306	-1.719799509	0.527433962	-1.141034219	1.113009269	-0.459419257	0.000657687
Osteogenesis_Imperfecta	2.285144978	3.167097913	1.43675911	-1.672597892	-0.503935519	-1.660995303	-0.224554651	1.3374431	-0.223030953	-0.061943768	2.399865886	-0.115631126	-1.4505424	-1.083604456	-0.412378831	1.007951023	-0.147544997	-0.805136215	-0.805124722	-0.000712755
Osteopetrosis	-0.115605529	1.110450277	0.27795264	-0.382224826	-1.100953417	0.137728254	-0.3474495	0.951373527	1.500724853	0.394417556	1.458172506	-0.227891622	-0.56103279	-0.656617826	-0.332906251	0.02314605	-0.197066276	-0.285430722	-0.34410604	0.01039306
Osteopoikilosis	0.017503493	0.185465898	-0.527750594	-0.275319595	0.139134796	-0.015406003	0.159822376	0.153962898	0.239157408	-0.415655411	-0.01971634	0.178033627	0.095448396	0.135742367	-0.099744236	-0.045087285	0.062021447	-0.081720711	0.023048731	0.007612198
Osteoporosis	0.47562408	0.916054126	-1.830199692	-0.107332959	0.8551304	-0.325396758	-0.180379296	1.092481927	2.339887551	1.675561688	0.794891764	1.006660081	0.39950024	-1.337465124	-1.638701187	-0.291033058	-0.39509287	0.484754386	-0.623286949	0.00262414
Other_Inherited_Myotonias	0.175121959	-1.286353998	-0.119050914	0.076869229	-0.278101564	0.577262768	0.211219527	-0.21245356	-0.905152683	-0.177410444	-0.818776208	0.455038505	-0.426685164	0.208187235	0.021100421	0.343938578	0.100080542	0.421683	0.125922501	0.02069559
Hypotension	-0.744666383	-1.224171393	1.607008618	-0.11907235	1.600504374	0.555143883	0.224056744	0.295697874	1.026246386	1.113095333	0.015316019	-0.232548149	0.286362039	0.027781643	0.213580447	-0.735546611	0.964513397	-0.674332602	0.215715903	0.005542246
Other_Inherited_Osteodystrophy	1.262688809	1.178719468	0.476618978	-1.163762254	0.062714804	-1.135527082	0.043441842	0.809619926	-1.048359943	-0.733663829	-0.094289559	0.475878716	-0.917533687	-0.418136801	-0.550360919	0.441204437	0.070464574	-0.320431171	-0.081303684	0.005145687
Polyostotic_Fibrous_Dysplasia_of_Bone	0.264246564	0.381666566	-0.002970815	-0.585934255	-0.315362992	-1.094194548	-0.506500051	0.765806667	-0.283659825	-0.665508836	0.167590423	-0.118159344	-0.315563012	-0.266685533	-0.237446302	0.200734598	0.133416817	-0.333795782	-0.186919756	0.009820687
Schwartz-Jampel_Syndrome	0.136716	0.072771963	-0.624335012	-0.240901413	0.14610092	0.020274343	0.176557574	0.057945834	0.120540477	-0.17980758	-0.013805954	0.185125931	0.134993397	0.217272056	-0.000273414	0.017053976	0.101097957	-0.073776673	0.029948045	0.013395752
Spinal_Stenosis	1.321250898	1.156518832	-0.154094944	-1.478866612	0.363421056	0.516735305	0.639838548	0.898661253	0.756841628	1.341595002	-0.035426779	1.006032092	3.148743822	0.118926784	0.783601316	1.055612167	1.49877503	0.831411863	0.484317502	-0.007333619
Synovium_Tendon_Bursa_Disorder	0.074754568	0.778774527	-0.277407257	-1.326150976	0.835333355	-0.491308767	-0.495468725	1.36163756	-0.269277301	-1.013722889	0.926083257	1.596701315	-0.135737556	1.865090601	-1.360103734	1.142910848	-0.914818716	0.782975734	-0.812609007	-0.019611724
Benign_Bone_Connective_Tissue_Neoplasm	-0.409432109	0.386498125	-0.49638492	-1.525564854	0.490486225	-2.176476479	-0.557021304	1.109865105	-1.361719408	-0.593513994	0.628503851	-0.171471673	-0.932655486	0.740651355	-0.526337642	0.27897052	-1.748215286	1.121615257	-0.78230563	0.002363146
Benign_Breast_Neoplasm	0.625636075	1.216397013	-2.059396017	-1.180842368	-0.497476417	-0.458960052	0.07933524	2.409385742	-0.367035173	0.032812006	-1.646397553	0.891608981	-0.409659815	-1.926457862	-0.791831073	-1.758622865	0.220288998	0.61652301	-0.245365551	-0.004304844
Benign_CNS_Neoplasm	2.275629863	-1.071525533	0.720323878	0.403460247	1.516970534	-1.182516889	-2.022396021	1.80704694	0.609771266	0.230573495	-0.515030638	-1.277572229	0.185808774	-0.527553829	0.504775933	-0.198570115	-1.454925282	1.470773958	-0.587131989	-0.002435757
Benign_Colon_Neoplasm	-0.373998698	0.727288684	-2.347146646	-0.50695109	0.946349345	-0.359414406	0.373230233	-0.353697106	1.043974135	0.177218159	-2.392570617	-0.512562883	0.603833823	1.010629933	-0.273453885	0.413384849	-0.873645174	0.657475784	-0.409564351	0.004685292
Long_QT_Syndrome	0.325525711	-2.731257036	1.77270453	0.214211462	1.204442064	0.186036134	-0.114280703	-0.173324825	0.001856063	-1.184512131	-1.492669216	0.337712256	-0.512175027	1.444480806	-0.501374965	-0.801829918	1.303332908	-0.980289336	-0.616975155	0.01027712
Benign_Digestive_Neoplasm	-0.685178109	-0.865109142	-2.371098014	-0.031337271	0.320874943	-0.021113108	1.885752989	-0.032487755	0.723790316	1.992619603	-2.053490433	-0.187468319	-0.997462219	1.189393221	-0.083518981	0.762735129	-0.954716611	0.108172559	-0.843667717	-0.005826078
Benign_Endocrine_Neoplasm	-0.082121242	-2.135450017	0.521280766	2.895218086	0.792723163	-2.116751563	-0.721777705	0.913742205	-0.824263993	-0.15798356	-0.526763838	-0.656991175	-0.359717283	-0.923184293	-0.276016959	0.782837691	-1.32186564	0.269664003	-0.671126676	-0.004052624
Benign_Eye_Neoplasm	1.465788785	-0.714195566	-1.873224785	0.214054174	0.876666936	-0.459709539	-1.62896521	-1.104368373	-0.502146324	0.395315332	-0.905596489	0.929335332	-0.026856238	-0.665104318	0.195721915	0.211967576	-0.838822377	0.209442556	-0.375220856	-0.007126254
Benign_Female_Genital_Neoplasm	-1.408057755	0.301863358	-2.022784931	0.326062791	1.141471128	0.503264804	0.939115007	1.668306628	-0.900950415	-0.8504994	-0.111614689	1.423261014	-0.828051812	-0.978148204	0.898036599	-1.189008052	-0.052793531	0.540022752	-0.325464829	-0.008534163
Benign_Intrathoracic_Neoplasm	0.80078813	-1.990535361	0.014419011	-1.066751784	-0.968898414	-2.769210355	1.128416182	-0.805917441	-0.019720345	-0.21475043	0.079833385	-1.889136986	-0.816985673	-0.775355242	-0.606170952	0.308008845	0.853326178	0.750811404	-0.663827554	0.018710113
Benign_Male_Genital_Neoplasm	-0.681289987	-0.196865779	-0.705234445	-0.486379373	0.028259197	-1.384858981	-0.090607911	-2.390081746	-0.038504112	-1.234415006	0.992051461	-1.626262614	0.96717083	1.724355186	0.946964032	1.912765136	-0.213481874	0.070257002	0.150488939	6.78E-05
Benign_Oropharyngeal_Neoplasm	-0.011651014	-0.834381553	-1.371916689	-1.10407035	-1.31312071	-1.775508212	-1.127587838	0.32895829	0.058161535	-0.429086805	0.549622987	-2.13349182	-2.136900433	0.410875299	-0.034401757	0.402192053	-0.025951416	0.726511196	-0.50910175	0.005182478
Benign_Ovarian_Neoplasm	-1.677579691	-0.693600552	-0.961443896	0.342146786	1.702719971	-0.28732176	1.432117053	1.817380612	-0.699817102	-0.739279457	-1.125376569	0.911869113	-1.296275471	-2.092941619	0.926322859	-1.356867652	-0.567658657	0.055279271	-0.52329347	-0.004399845
Benign_Prostastic_Hyperplasia	-0.288170619	-0.283043125	-0.461990857	-0.015219843	1.416503415	-0.833953538	-0.327191348	-2.246125556	1.140330562	-0.696081947	0.696372931	-1.574884569	1.918813295	0.763801955	0.520496045	2.264325729	0.09002498	-0.708786497	-0.742687513	0.001867479
Benign_Skin_Neoplasm	-0.456456289	0.408634685	-2.469002447	-0.298512657	0.187847165	-1.558423475	-0.78316489	-0.274897414	-1.333826141	-0.167004966	0.686542992	-0.464659465	0.716788463	-0.244043214	0.269516167	-0.729290561	-0.791292419	0.302261837	0.137699235	0.003050689
Disorder_of_the_Vestibular_System	2.077238198	-0.867494143	-1.254570616	0.56095082	1.475297229	1.976030118	-0.461318703	1.507309869	1.020478248	-0.742869659	0.304090622	-1.374302194	0.510275283	0.29112156	0.45678142	-0.559542378	-0.262808004	0.677762928	-0.978806747	0.000792642
Myocardial_Infarction	-0.271299963	0.156190831	0.913827315	-2.271804544	2.026213964	-0.027874408	-0.33889556	0.565402429	0.63633294	-0.22864853	-0.730369351	-1.565359377	-0.202964176	0.815081674	0.532065108	0.150111076	2.627447895	-0.183257742	-0.135255757	-0.00426361
Benign_Thyroid_Neoplasm	1.024039506	-1.767933057	-1.343232226	1.440089497	0.342137714	-1.616520005	1.437697306	1.204416797	-0.890187192	1.153779264	1.145036116	-0.331887585	-1.121004459	-1.297170495	-0.892732722	1.132081079	0.48529903	0.317265148	0.010295377	-0.008642026
Benign_Urinary_Neoplasm	-1.53069877	-0.195565231	-0.583683782	0.622184982	2.319353361	-2.043703861	1.367382588	-0.094925963	0.584440461	-0.530178578	1.304337575	-0.121267281	0.392243293	-1.364428193	1.410590182	1.853986805	-1.083028303	-0.454650834	-0.154199108	0.004584061
Benign_Uterine_Neoplasm	-1.050661031	0.433282487	-1.878528023	1.221888969	1.34678104	1.450916319	1.021641498	1.798155523	-0.957600012	-0.643226265	-0.449411112	1.888871806	-0.893026653	-0.530117798	0.527275914	-1.208081426	-0.164284107	0.743236257	-0.380925065	-0.002889702
Bladder_Cancer	-1.713452859	-0.021747773	-1.099048241	-0.639376175	2.893646618	-0.452946995	1.4384989	-0.427972285	1.530849824	-0.455372979	2.04306663	-0.722612286	0.322616222	-1.460686515	1.056779432	1.876275484	0.587634166	0.644789314	0.07731616	0.002082116
Bone_Cancer	-1.096989291	-0.11371846	1.607157188	-1.773833371	1.910658433	-1.436866569	-1.521895099	1.011657299	-0.331252369	1.142311231	2.037060695	-0.056600576	-1.853676824	0.889478076	-0.089992595	-0.377539438	-1.099770952	1.592884539	0.442139551	-0.001349705
Brain_Cancer	1.121054596	-0.128628451	2.216744949	-0.041047263	1.253247109	-1.145989554	-1.618101028	1.338729498	0.182893344	-0.309784801	-0.694272646	-1.175521286	-0.283996998	-0.562364676	0.257421004	-0.22509954	-1.446533004	1.644071397	0.493100296	-0.002108835
Breast_Cancer	0.773841206	0.608979689	-1.38254882	-1.635550555	-0.08012075	0.6834906	-0.703207473	1.656744889	-0.080404668	1.257304456	-1.59221291	1.106956084	-0.975699749	-0.807145302	-1.689755503	-1.739672244	0.701209142	2.114991183	0.81415677	-0.000942067
CNS_Cancer	1.620272936	-0.919855793	1.837823134	-0.086590419	1.142211165	-1.696310034	-1.608431377	1.488341795	0.26771484	0.273549847	-0.587984416	-1.015556695	-0.013882758	-0.669451796	0.644125774	-0.109317829	-1.221042485	1.362624906	0.024623915	-0.002259106
Carinoid_Neoplasm	-2.003523791	-3.373236653	-0.964838851	1.216611209	-0.093268727	-0.210816327	1.582113145	0.609793405	-0.945393559	1.283273347	-1.078367234	-1.321743288	0.820023193	-0.342458115	0.621510878	0.938499725	-0.468114304	0.464754211	0.495395112	0.001449012
Cervical_Cancer	-1.654322201	-0.51952473	-1.688588394	-0.837537014	0.589319822	-0.617081188	0.787891955	1.61705337	-0.364953121	-1.114910417	0.724597931	1.631051544	-1.414379549	-0.460658936	1.827790289	-1.411682347	0.714025839	0.415464241	0.548061282	-0.005911905
Non-Rheumatic_Heart_Disease	0.489950011	-0.490038662	-0.498671318	-0.360932974	2.372382259	-0.314211921	-0.073958988	-0.067368134	0.107627656	0.603948861	-0.260102796	-0.654517355	0.295952149	0.002994241	-0.377872212	-1.40366684	1.672388785	-0.410531014	-0.591144852	-0.003941021
Colorectal_Cancer	-1.048149731	-0.168786808	-1.14536654	0.016798731	0.642281208	0.673921855	0.766560231	-0.850328308	0.377582076	-0.015140953	-2.78693927	-1.943431428	0.516050905	-1.912317597	1.137171092	0.322747874	-0.103807584	1.256437905	1.183032461	0.005404154
Connective_Tissue_Cancer	-2.019784977	-0.966614316	0.498785526	-0.928927265	2.021372729	-1.49515005	-1.189982331	-0.174119758	-1.254132492	0.296385396	0.793390311	-0.720576203	-2.001719355	0.29158399	-0.429573185	-0.662729326	-1.265802968	1.434654542	-0.34671885	-0.0053841
Endocrine_Cancer	-0.383652846	-2.733146408	1.507588762	2.091115641	1.157234016	-1.457553278	-0.945323199	0.274173887	-0.254206959	0.103011729	0.138642065	-0.789538961	-1.251101197	-0.071725333	0.069698118	0.257832616	-0.494021956	1.083651225	0.737768513	-0.008998283
Esophageal_Cancer	-2.171804951	-2.617858006	-0.547623182	-0.380720852	0.519288653	0.354828832	1.079148474	-1.264313732	0.896722035	0.343283111	-0.179053744	-2.589866312	-1.845619593	0.204656194	-1.746522322	0.22981878	-0.017177885	0.454797478	-0.225851097	-0.005126325
Eye_Cancer	0.87608158	-2.288885549	-0.400954435	-0.442839218	0.574575761	-2.051775412	-2.233873324	-1.294490884	-1.593899746	1.806974985	-1.729331567	1.051193887	-0.001663139	-0.620646668	0.829061452	0.696850586	0.074163529	0.610733733	1.124863614	-0.005860612
Female_Genital_Cancer	-2.617065445	-1.02111918	-1.871882452	-0.557284023	1.355542616	-0.365005643	1.047603478	1.145894896	-0.472471001	-1.142591048	-0.100506116	0.917558526	-0.886486155	-2.528189553	0.200493839	-1.126440941	-0.110643995	0.486642121	-0.180618454	-0.0047892
Generalized_Digestive_Cancer	-2.974022121	-2.843483383	-0.2563409	0.301112948	0.965154776	0.395010603	0.325188156	-0.786246881	-0.279769544	-0.31384104	-0.578978318	-0.656421284	-1.404011615	-1.35648098	0.078941556	-0.030192394	-0.889753434	0.468923762	0.184844799	0.002420584
Hemangioma_Lymphangioma	-0.079780898	0.625579854	-2.165506222	0.011844822	0.29867247	-2.112292258	-0.681690351	-0.329538724	-1.221109132	0.665107632	0.086193015	-0.888896764	0.8703465	-0.341335211	0.423297826	-0.734631957	-1.047080245	0.340064326	-0.039458754	0.000836362
Hepatobiliary_Cancer	-3.308581362	-0.727137336	0.921953341	-1.068799787	0.695753336	-1.467104162	-0.079960817	0.964475025	-1.190787977	2.230248526	-1.349901468	0.055395742	0.195788718	-0.775738876	-0.022056933	1.439587543	-0.090249988	0.528629942	0.966388147	-0.016181378
Non-Specific_Cardiovascular_Disease	-0.348176246	-0.739518034	0.947172726	-0.871728426	1.584905662	0.711922444	0.646343321	-0.938813502	0.629581537	0.255122066	-0.298747506	-0.431238765	-0.155106553	-0.202895201	-0.316033159	-0.923279613	1.802411166	-0.468393321	0.486979939	0.012814477
Hereditary_Breast_Cancer	-0.950216243	-1.831511543	-0.047493156	-0.470220743	-1.022391854	0.513631486	-0.114848435	2.186061345	-1.083066836	0.963524542	-1.788617007	0.437300016	-0.059077534	-2.18775924	-0.444489715	-2.099095195	0.220720236	-0.405211099	-0.343550975	-0.004312901
Hereditary_Harartoses	2.122611413	-1.404107484	0.627452119	-0.782625764	0.526408133	-2.960778424	0.002567708	0.957705998	-1.124734525	0.486106241	-2.371528828	-0.391499138	1.42494118	0.213637913	0.733890959	-0.058811632	-0.12315195	-0.341174357	0.514375633	-0.000733525
Hodgkins_Disease	-0.523934349	1.665585815	0.079830817	-0.293167016	0.035699828	-0.324394437	1.461876694	-0.828404415	-1.207690488	0.156299925	0.41411056	-0.431558257	-1.550017627	-0.434820849	0.867566378	-0.065602714	1.603653554	2.042781622	-0.744832801	-0.010705395
Intestinal_Cancer	-2.783818691	-3.002192075	-0.834154006	0.238150822	0.408968822	1.022770725	0.85378475	-0.074918448	-1.11819853	1.161547703	-1.075160861	-1.183120487	0.358319953	-0.783295142	0.984801829	0.827104348	-0.631065779	0.26553179	0.546783063	-0.003973457
Intrathoracic_Organ_Cancer	-1.305561108	-2.549654435	0.515305623	-1.108043536	-0.80641653	-1.601573752	1.321553952	0.264902368	-1.198872217	1.400823641	0.84049476	-0.613529678	-0.740088345	-0.795847758	-1.40600811	0.457867799	0.407248993	0.655971641	0.353166006	-0.004590529
Kaposis_Sarcoma	-3.686619137	-1.880771764	-0.070928783	-1.039075042	-1.740102074	0.245962239	-0.929703815	-0.812387878	-1.434236834	-0.388628192	-1.066328762	-1.341327156	-0.580054425	0.547064689	-0.475864286	0.15530232	0.542068405	0.11603614	0.162811933	0.000285219
Kidney_Cancer	-0.422013871	0.528702989	0.094896744	0.061734526	3.504779162	-2.429062234	1.596764788	-0.26233519	0.159714597	0.089777356	-0.322966845	0.313552371	-0.097626078	-0.33870086	-0.250042924	1.685176831	-0.421422823	1.500383721	1.074366044	0.004089826
Lipoma	-0.469345045	0.185735462	-1.539189905	-0.98651388	0.312455282	-1.959256436	0.196493406	0.587427222	-1.356670655	-0.6055684	-0.642688905	-0.533520242	-0.291213642	1.011489131	-0.270389979	0.612904274	-0.873926609	0.481036597	-0.584675168	0.006119218
Lung_Cancer	0.093247938	0.094597146	0.307070618	-1.011543968	0.580521734	-1.049674967	1.710067727	0.887095442	1.373689061	1.179810533	1.005682653	-1.657563743	-0.195640929	-0.545086457	-0.552103265	0.504582742	1.031072226	1.913375987	0.931519274	-0.002355952
Lymphoid_Leukemia	0.307270044	2.387294918	0.823851106	-0.451458293	0.656919309	-0.437237924	-1.609177524	-1.852275625	1.49662262	-0.899970315	0.5296456	-0.596974878	0.149078	-1.408165299	0.99424649	-1.13950763	0.436253553	2.170082262	-0.417613952	0.002081965
Non-Specific_Vascular_Disease	-0.540777726	0.935375453	-2.334506597	-0.256490542	0.708300475	-0.008554869	0.223401282	-0.143897003	0.433839463	0.142505736	-1.878345358	-0.392065026	0.858211746	1.035221703	0.183740828	-0.319988594	-1.251193611	0.15447369	-0.289568481	0.008769144
MENI	-0.920122331	-1.7875716	0.202648841	1.747648169	-0.299409805	-0.735967189	0.270828362	0.495490652	0.307627303	-0.981229679	-0.28470639	-0.686056158	0.258378783	0.370821457	0.207721758	0.634817816	0.157158884	0.244776885	0.064873465	0.006354864
MENIIA	-0.038428241	-0.593855503	-0.306208853	1.085964363	0.056767918	-0.444984717	0.174587245	0.191022276	0.33103237	-0.691042796	0.014887068	-0.118943435	0.163998147	0.137766503	-0.032793788	0.297057655	0.224741891	0.056418478	-0.031069754	0.009143664
MENIIB	0.065621825	-0.030444114	-0.561783882	-0.02971045	0.154433638	-0.108341397	0.203019497	0.130965535	0.261067063	-0.398318896	-0.038058679	0.122660704	0.13556822	0.161703666	-0.060300334	0.012367073	0.117341366	-0.063762321	0.043045046	0.006207352
Male_Breast_Cancer	-1.769869271	-1.940643714	-0.286715265	-2.811808584	-1.246506424	0.313981125	-0.605481425	-0.733718244	-1.468113103	0.660723142	-1.905766199	-0.778138444	0.832153501	-0.681030668	-0.825136984	-0.581061158	-0.640549297	0.495129442	0.056492517	-0.003731077
Male_Genital_Cancer	-1.301458459	-0.764684123	0.266706767	0.113899575	0.402104846	-1.569823694	-0.019449572	-2.201065955	0.020613553	-0.939049161	1.116979842	-1.779359205	0.637204684	1.520223609	0.793628481	2.126869043	-0.35598565	0.900712187	0.217084994	-0.005853671
Melanoma	-0.980349849	-0.088832888	-0.511979796	-0.924299515	0.714258481	-2.835340751	-1.942481076	-0.640926701	-1.982959877	-0.123413865	0.224697373	-0.705340559	1.310222116	-1.176298534	-0.357201409	-0.346822247	0.173136604	1.611776758	1.011455026	-0.003764583
Multiple_Myeloma	0.311547265	0.517557818	1.147986077	0.007482766	0.876413956	0.697478544	-0.8360912	-1.891942134	-0.158155164	2.513721501	1.009240807	0.675854184	0.051462715	0.671134044	-0.733680791	-0.178822367	-0.839847268	2.132621945	0.467471355	0.000379445
Myeloid_Leukemia	-0.198864877	1.398735105	1.483173709	0.131987057	0.72274852	0.292848249	-2.187890512	-1.349873324	1.347008613	-0.650367263	-0.506034748	-0.091597952	0.025358782	-0.628333414	0.76252493	-1.871499243	0.617705132	1.88874405	-0.437779264	-0.000285895
Myeloproliferative_Disease	0.475665725	1.405210056	0.320984514	0.958730499	0.067046562	0.683355721	-0.844699737	-1.691831046	0.237529321	2.467219977	0.38800578	-1.38032449	0.586867311	0.614744811	-0.279932616	-0.302948166	0.462727066	1.412838038	0.061426849	-0.00181048
Neurofibromatosis	2.109192634	-1.799172716	0.943021517	-1.20884022	1.329020747	-4.139576017	-1.138530701	0.790170781	0.088350173	0.458991758	0.379492368	-0.517164696	-0.454334183	0.392115608	0.347428328	-0.769785878	-0.50167296	0.145720358	0.260473845	-0.000434618
Non-Specified_Cardiac_Ischemia	0.081733333	0.109880738	-0.292123799	-1.948149343	1.859958732	0.481795809	0.032285282	0.175493728	0.604671595	-0.183798922	-0.544856423	-1.414751471	-0.155852731	0.566456134	0.290493434	0.376053878	2.70482065	-0.343419395	-0.472607425	-0.001024729
Non-Hodgkins_Lymphoma	-0.12392315	1.072626068	0.13268377	-0.69064719	0.458470895	0.049386474	0.320820861	-1.731071191	-0.347530512	0.676445155	0.695786148	-0.640673499	-1.562782127	-0.347349846	1.271902071	-0.086703866	0.554274429	2.083002179	-1.06055162	0.003879433
Non-Melanoma_Skin_Cancer	-0.750773224	0.455306502	-2.448723178	-0.85443713	0.745192193	-1.823262201	-1.336226121	-0.906006446	-1.190208498	0.057946372	0.983777345	-1.064638248	1.177010341	-0.63474061	-0.104422421	-0.570576047	-0.337271175	0.502309333	0.244872139	-0.00335368
Non-Specific_Leukemia	-0.596713487	2.077329771	2.106435734	-0.6147593	0.621477874	0.149287154	-1.724938833	-1.311233137	1.376062567	-0.455587145	-0.135491432	-0.494545298	0.148547288	-1.163193412	0.224081534	-0.933992968	-0.028186883	1.283237042	-0.197071007	-0.008631233
Oro-Naso-Pharyngeal_Cancer	-0.535452102	-1.700198289	-0.52018959	-1.021662485	-0.302689151	-1.214059804	-1.483302326	-0.796371993	0.815633595	0.207378035	0.818614011	-2.753930115	-2.598860022	0.466681006	-1.001389001	0.297773999	0.526296127	0.895344799	0.259882253	-0.015304066
Other_Lymphoid_Histiocytic_Cancers	-0.682946918	1.449481207	0.016646706	0.731016884	-1.247581647	0.234529484	0.449655058	-3.135507439	-1.310670379	2.49332167	0.941505499	-0.393753032	-0.979242015	-0.87648351	-0.646556092	0.646160822	-0.720985376	1.12429538	0.36390318	-0.001585486
Ovarian_Cancer	-1.74753962	-1.386457774	-0.651010493	0.543659128	1.309660648	0.443903503	0.49859632	-0.245728891	1.195131002	-1.095447891	-0.383738071	0.737930921	-2.012763517	-1.77649503	-1.172968465	-1.211810729	-1.074413702	1.411417511	-0.20721228	0.007738709
Pancreatic_Cancer	-3.107592398	-2.088041782	0.852969381	-0.700878182	0.928408243	0.223020316	0.232698938	0.752430918	-0.673539193	1.057762408	-1.044022869	0.347396576	-0.210180552	-1.103154008	0.153190175	1.36105944	0.164806216	0.753381842	0.105135958	-0.009907125
Prostate_Cancer	-0.305705995	-0.659241487	-0.410289186	-1.048155747	2.315804219	-0.171149294	-0.837964625	-2.243880447	1.45882492	-0.573817206	0.447022822	-0.368889837	0.906767778	1.475343914	0.599068439	1.716077601	0.235024482	1.580193948	0.633668846	-0.001436759
Respiratory_System_Cancer	-1.392196076	-2.46900623	0.182249435	-1.424431757	-0.488387839	-0.687235852	2.697683818	0.474715258	0.522334171	0.554780739	1.216933351	-0.966841623	-0.439937718	-0.430612539	-0.879383468	0.866839259	0.251884092	0.514333306	0.201048363	-0.007432685
Ruvalcaba-Myhre_Syndrome	0.041900562	0.225913511	-0.583361372	-0.02041436	0.132371264	0.119410288	0.146926336	0.065620682	0.28038275	-0.287974957	-0.015779462	0.097358156	0.155528644	0.169130704	-0.05713251	-0.065897389	0.075874289	-0.06278679	0.040872985	0.011872961
Peripheral_Vascular_Disease	-1.021483923	0.954287925	0.189287537	-1.723543526	1.062664884	1.765184237	0.68831446	0.355310691	-1.351073844	0.279427922	0.999316399	-1.487843564	0.304307715	-1.044304502	-1.56680209	0.836541526	0.372181393	-0.952110287	-0.57861935	0.007230346
Secondary_Malignant_Neoplasm	-0.560547493	-1.063057244	0.757291964	-1.037767733	1.118837666	-0.261408065	0.047107599	0.945052372	0.123203553	0.851232474	-0.380583206	0.152558162	-0.644530975	-0.377301066	0.251004291	-0.140162404	-0.01079279	2.376928478	1.034137591	-0.010033714
Stomach_Cancer	-2.704933752	-2.544858062	-0.738581471	0.142711901	0.998116532	1.357353599	0.655612999	-1.135544051	0.081418902	0.775495673	-0.483529489	-1.965996323	-1.967571697	-0.513964806	-0.511467086	0.238973482	-0.401610381	0.462392885	-0.177866022	-0.006976696
Thyroid_Cancer	1.100256449	-1.556658677	-1.849599929	2.436688791	0.369256737	-1.777775708	0.417325296	0.416581838	0.683907631	0.84238728	-0.200357971	1.495991504	-0.959479871	0.269032292	-0.142512076	0.550730661	1.091737559	2.271612924	0.690880712	-0.006418743
Tuberous_Sclerosis	2.189339634	0.587224183	2.491680794	-0.866660587	0.157724893	-3.857511526	0.017732575	0.280068947	-0.316636774	-2.319282461	-0.06706596	-0.893767098	2.198608544	-0.476377101	0.256864228	0.007644731	-0.348213651	-0.42692457	-0.173723828	-0.010988173
Unspecified_Benign_Neoplasm	-0.597299695	-0.05665601	-1.094821429	-1.146946361	0.118254684	-2.044031867	0.119306784	0.252614149	-1.169357379	-0.35683699	-0.599037941	-0.782236591	-1.089418563	-0.181089823	-0.2269985	-0.397815123	-0.644659947	0.90304145	-0.122045776	0.002754507
Unspecified_Cancer	-0.853548195	-0.480605125	-1.12775414	-0.503418165	0.521459392	-2.043599235	-0.168808679	0.099012225	-0.62569438	0.131478734	0.013815456	-0.955528776	-0.502929962	-0.272269986	0.122563113	0.127876053	-0.922203692	1.207622822	-0.15748912	0.009057113
Uterine_Cancer	-1.974953145	-0.978701502	-1.509349774	0.156741764	2.299966141	0.20441225	0.789710483	0.282483427	0.712419968	-2.111731962	-0.625111075	1.298783421	-1.971922109	-1.322093385	-1.718028386	-0.564325477	-0.147865351	1.538522612	-0.148653062	-0.013346362
ADHD	0.298046747	-1.912302617	-0.388599614	0.581279295	0.623735276	-0.540576554	0.39795503	0.065963508	0.133510288	-1.191198723	1.663613203	0.68462541	0.457343477	1.682804173	-0.345266533	-0.007095119	-0.239489759	-2.315959522	1.007824261	0.001007412
